age,bedRoom,category,cityId,countyId,districtId,livingRoom,mainCategory,price,realtyId,sqm,subCategory
30,3,1000010101,7,2039,11041,1,1000010100,250000,32587085,160,10000101
3,1,1000010101,34,2015,12839,1,1000010100,335000,32587330,96,10000101
2,3,1000010101,16,1832,11788,1,1000010100,375000,32587637,165,10000101
4,2,1000010101,34,2053,13363,1,1000010100,265000,32587712,110,10000101
0,2,1000010101,52,1328,100141,1,1000010100,175000,32588289,110,10000101
1,3,1000010101,48,1532,24970,1,1000010100,250000,32588605,135,10000101
4,3,1000010101,6,1723,10569,1,1000010100,285000,32588854,125,10000101
0,2,1000010101,17,1190,17383,1,1000010100,140000,32590011,85,10000101
17,3,1000010101,34,2055,13043,1,1000010100,240000,32591705,135,10000101
30,3,1000010101,6,1745,10633,1,1000010100,305000,32591845,115,10000101
4,4,1000010101,34,2003,12743,1,1000010100,890000,32592139,180,10000101
5,5,1000010101,35,1448,13656,1,1000010100,650000,32592854,160,10000101
0,3,1000010101,35,1521,14291,1,1000010100,395000,32594401,136,10000101
1,3,1000010101,39,1505,14390,1,1000010100,265000,32594823,135,10000101
5,3,1000010101,16,1411,97068,1,1000010100,240000,32595062,145,10000101
15,3,1000010101,37,1410,23568,1,1000010100,265000,32595459,100,10000101
4,3,1000010101,68,1120,15784,1,1000010100,345000,32595487,165,10000101
2,1,1000010101,48,1695,101476,1,1000010100,120000,32597970,45,10000101
2,3,1000010101,34,1622,13321,1,1000010100,295000,32598166,145,10000101
39,3,1000010101,6,1231,10472,1,1000010100,299000,32599475,135,10000101
0,1,1000010101,35,2007,13943,1,1000010100,175000,32599991,58,10000101
7,2,1000010101,34,2012,12894,1,1000010100,225000,32600417,110,10000101
25,3,1000010101,7,2039,11050,1,1000010100,238000,32601755,130,10000101
5,4,1000010101,34,2052,12944,1,1000010100,370000,32601946,150,10000101
25,2,1000010101,34,2004,13172,1,1000010100,250000,32602019,98,10000101
3,3,1000010101,34,1823,12737,1,1000010100,320000,32604500,115,10000101
3,3,1000010101,45,1689,17873,1,1000010100,275000,32606514,155,10000101
1,3,1000010101,34,1852,13532,1,1000010100,650000,32607308,145,10000101
0,3,1000010101,41,1338,16545,1,1000010100,185000,32607340,125,10000101
47,2,1000010101,6,1231,10486,1,1000010100,215000,32607819,79,10000101
0,1,1000010101,34,1663,13128,1,1000010100,820000,32607900,65,10000101
2,2,1000010101,34,2053,121797,1,1000010100,175000,32608304,128,10000101
8,4,1000010101,19,1259,11842,1,1000010100,165000,32609095,145,10000101
8,5,1000010101,34,1810,13052,1,1000010100,1250000,32611409,237,10000101
7,3,1000010101,19,1259,101444,1,1000010100,116000,32611653,145,10000101
1,1,1000010101,32,1401,12527,1,1000010100,119000,32612124,45,10000101
5,1,1000010101,34,2050,12702,1,1000010100,220000,32612229,85,10000101
9,3,1000010101,6,1231,10478,1,1000010100,300000,32613958,130,10000101
1,2,1000010101,39,1471,14369,1,1000010100,170000,32614940,92,10000101
20,3,1000010101,6,1922,10589,1,1000010100,240000,32615155,120,10000101
4,3,1000010101,59,1673,15418,1,1000010100,175000,32615506,155,10000101
12,4,1000010101,59,1673,15420,1,1000010100,520000,32615786,200,10000101
2,3,1000010101,43,1500,14677,1,1000010100,340000,32616245,180,10000101
0,3,1000010101,70,1439,15884,1,1000010100,325000,32616260,160,10000101
11,6,1000010101,34,2005,13083,1,1000010100,475000,32617205,275,10000101
0,2,1000010101,34,1166,13242,1,1000010100,1750000,32619048,105,10000101
0,3,1000010101,41,1338,16545,1,1000010100,189000,32621878,130,10000101
7,4,1000010101,34,1835,12886,2,1000010100,629000,32622807,240,10000101
18,3,1000010101,35,1181,13841,1,1000010100,145000,32622989,120,10000101
4,3,1000010101,6,1745,10395,1,1000010100,275000,32627025,165,10000101
10,2,1000010101,41,2060,16527,1,1000010100,530000,32627816,145,10000101
25,3,1000010101,1,1104,10125,1,1000010100,266000,32628764,175,10000101
20,3,1000010101,59,2124,102029,1,1000010100,200000,32630615,120,10000101
11,3,1000010101,7,2039,11046,1,1000010100,540000,32631614,165,10000101
3,4,1000010101,4,1111,10299,1,1000010100,275000,32631729,213,10000101
25,3,1000010101,6,1723,10376,1,1000010100,285000,32631968,135,10000101
25,5,1000010101,34,2003,12792,2,1000010100,600000,32633306,320,10000101
15,3,1000010101,6,1723,10627,1,1000010100,645000,32635458,145,10000101
10,3,1000010101,6,1922,105838,1,1000010100,187500,32635760,137,10000101
5,2,1000010101,16,1829,98273,1,1000010100,170000,32636385,100,10000101
14,2,1000010101,34,1886,13191,1,1000010100,360000,32637589,95,10000101
20,2,1000010101,6,1130,10381,1,1000010100,130000,32638032,102,10000101
20,3,1000010101,35,1780,13584,1,1000010100,200000,32638065,146,10000101
0,2,1000010101,6,1231,105837,1,1000010100,350000,32638392,105,10000101
2,3,1000010101,34,2050,13359,1,1000010100,850000,32639144,163,10000101
30,5,1000010101,57,1349,101008,1,1000010100,295000,32641930,200,10000101
12,4,1000010101,34,1782,102096,1,1000010100,1450000,32642471,230,10000101
30,1,1000010101,34,2005,13105,1,1000010100,121000,32644075,80,10000101
0,3,1000010101,26,2046,17575,1,1000010100,205000,32644502,127,10000101
16,3,1000010101,7,2039,11160,1,1000010100,1800000,32644644,185,10000101
30,3,1000010101,35,2057,13612,1,1000010100,225000,32644809,110,10000101
19,3,1000010101,54,2071,15142,1,1000010100,179000,32644827,135,10000101
4,3,1000010101,6,1747,10958,1,1000010100,273000,32645415,145,10000101
1,3,1000010101,38,1863,17167,1,1000010100,185000,32646099,160,10000101
28,3,1000010101,6,1231,10501,1,1000010100,409000,32646390,175,10000101
0,2,1000010101,34,1449,12855,1,1000010100,300000,32646861,100,10000101
0,2,1000010101,34,1663,13053,1,1000010100,285000,32647405,90,10000101
3,3,1000010101,46,1299,23303,1,1000010100,220000,32650716,175,10000101
31,3,1000010101,34,2005,13132,1,1000010100,860000,32651786,145,10000101
2,1,1000010101,34,2053,121801,1,1000010100,124000,32653203,46,10000101
15,3,1000010101,34,2048,12740,1,1000010100,299000,32654737,170,10000101
1,2,1000010101,15,1215,11500,1,1000010100,110000,32656120,59,10000101
4,4,1000010101,34,2054,13382,1,1000010100,305000,32656293,165,10000101
14,4,1000010101,33,2065,12626,1,1000010100,975000,32656375,318,10000101
35,2,1000010101,34,1708,12916,1,1000010100,395000,32656820,75,10000101
25,4,1000010101,27,1844,12290,1,1000010100,270000,32656867,230,10000101
35,4,1000010101,6,1130,10343,1,1000010100,215000,32656946,135,10000101
20,4,1000010101,9,1542,11301,1,1000010100,135000,32657057,145,10000101
0,3,1000010101,34,1166,12790,1,1000010100,1650000,32658163,91,10000101
19,3,1000010101,34,1166,12790,1,1000010100,1600000,32658725,135,10000101
10,4,1000010101,6,1922,105849,1,1000010100,320000,32659450,190,10000101
0,2,1000010101,34,2003,12715,1,1000010100,440000,32659521,115,10000101
0,3,1000010101,9,1497,11285,1,1000010100,330000,32659535,140,10000101
7,4,1000010101,7,2039,11047,1,1000010100,450000,32659675,160,10000101
10,3,1000010101,6,1745,10439,1,1000010100,249000,32659965,125,10000101
15,3,1000010101,41,2063,101806,1,1000010100,168000,32660511,95,10000101
35,3,1000010101,1,1104,10124,1,1000010100,298000,32662451,175,10000101
3,2,1000010101,16,1829,97599,1,1000010100,230000,32663311,108,10000101
10,3,1000010101,15,1211,21498,1,1000010100,175000,32663461,165,10000101
11,2,1000010101,34,1782,98908,1,1000010100,610000,32664375,150,10000101
25,3,1000010101,25,2045,12075,1,1000010100,145000,32666388,125,10000101
0,2,1000010101,34,1449,12822,1,1000010100,460000,32666471,103,10000101
25,3,1000010101,34,1823,12721,1,1000010100,195000,32666773,100,10000101
2,2,1000010101,34,1449,12866,1,1000010100,345000,32666947,90,10000101
0,3,1000010101,6,1746,10385,1,1000010100,320000,32668753,140,10000101
30,3,1000010101,7,2039,11042,1,1000010100,280000,32670278,145,10000101
1,2,1000010101,34,1449,12822,1,1000010100,380000,32673069,100,10000101
2,5,1000010101,3,1594,20381,1,1000010100,350000,32673481,220,10000101
0,2,1000010101,14,1199,11475,1,1000010100,215000,32674399,85,10000101
30,4,1000010101,6,1231,10492,1,1000010100,590000,32676126,156,10000101
1,1,1000010101,9,1497,11273,1,1000010100,299000,32677461,60,10000101
0,3,1000010101,16,1725,11742,1,1000010100,240000,32677819,120,10000101
8,3,1000010101,34,1852,13547,1,1000010100,780000,32678268,164,10000101
0,3,1000010101,75,1144,15994,1,1000010100,180000,32678608,145,10000101
0,2,1000010101,35,2056,13658,1,1000010100,170000,32678707,75,10000101
0,2,1000010101,34,2015,13427,1,1000010100,253000,32679561,95,10000101
16,1,1000010101,35,1448,13951,1,1000010100,675000,32680218,90,10000101
19,3,1000010101,35,1780,13649,1,1000010100,340000,32680347,145,10000101
8,1,1000010101,17,1230,11811,1,1000010100,172000,32680435,70,10000101
5,2,1000010101,66,1733,15707,2,1000010100,160000,32680619,120,10000101
15,2,1000010101,34,1823,12706,1,1000010100,167000,32681291,100,10000101
0,4,1000010101,7,2037,11081,1,1000010100,325000,32681434,190,10000101
7,3,1000010101,34,1449,12816,1,1000010100,420000,32683573,125,10000101
5,3,1000010101,6,1723,123964,1,1000010100,305000,32684472,147,10000101
24,4,1000010101,31,1413,12466,1,1000010100,620000,32684629,225,10000101
15,3,1000010101,6,1745,10363,1,1000010100,300000,32685227,140,10000101
3,4,1000010101,16,1832,11794,1,1000010100,320000,32685609,180,10000101
5,3,1000010101,71,1992,99315,1,1000010100,265000,32686750,190,10000101
2,4,1000010101,6,1745,10407,1,1000010100,290000,32686988,180,10000101
30,3,1000010101,34,1449,12803,1,1000010100,415000,32687222,130,10000101
10,3,1000010101,32,1401,12533,1,1000010100,530000,32687257,145,10000101
15,2,1000010101,1,1219,10043,1,1000010100,118000,32687804,115,10000101
4,3,1000010101,61,1113,26475,1,1000010100,400000,32687913,175,10000101
40,3,1000010101,34,1663,13141,1,1000010100,4950000,32689030,160,10000101
7,3,1000010101,59,1673,15420,1,1000010100,730000,32689709,165,10000101
40,4,1000010101,34,1327,16299,2,1000010100,520000,32691512,180,10000101
0,1,1000010101,6,1231,10526,1,1000010100,270000,32693423,85,10000101
5,2,1000010101,16,1829,98273,1,1000010100,148000,32694008,78,10000101
25,3,1000010101,55,2074,15279,1,1000010100,390000,32694770,115,10000101
0,4,1000010101,6,1922,10986,1,1000010100,469500,32700262,190,10000101
1,3,1000010101,80,1165,121623,1,1000010100,250000,32700340,180,10000101
1,3,1000010101,80,1165,121623,1,1000010100,200000,32700458,180,10000101
9,3,1000010101,6,1922,11019,1,1000010100,225000,32700596,130,10000101
0,4,1000010101,6,1231,10529,1,1000010100,770000,32700669,175,10000101
10,3,1000010101,34,2050,13266,1,1000010100,975000,32700768,174,10000101
0,3,1000010101,41,1821,16986,1,1000010100,254000,32700778,150,10000101
15,2,1000010101,17,1160,21643,1,1000010100,200000,32701210,100,10000101
3,2,1000010101,27,1841,121917,1,1000010100,235000,32702280,125,10000101
3,2,1000010101,41,2063,102132,1,1000010100,152500,32702473,100,10000101
4,1,1000010101,34,1835,12862,1,1000010100,210000,32702788,78,10000101
2,3,1000010101,41,2062,16940,1,1000010100,230000,32702868,170,10000101
0,2,1000010101,35,1448,13657,1,1000010100,800000,32703261,100,10000101
6,1,1000010101,26,2046,17575,1,1000010100,105000,32703363,54,10000101
25,3,1000010101,6,1231,10354,1,1000010100,455000,32703387,135,10000101
8,3,1000010101,67,1240,141064,1,1000010100,235000,32703453,120,10000101
20,3,1000010101,48,1528,14910,1,1000010100,190000,32703468,145,10000101
25,3,1000010101,35,2057,13730,1,1000010100,227000,32703631,119,10000101
2,3,1000010101,34,1782,12783,1,1000010100,435000,32704520,120,10000101
8,4,1000010101,34,2012,12868,2,1000010100,990000,32704798,200,10000101
0,1,1000010101,16,1960,11609,1,1000010100,195000,32706072,135,10000101
22,3,1000010101,35,1521,14298,1,1000010100,255000,32707898,106,10000101
0,5,1000010101,6,1231,10656,1,1000010100,800000,32709093,185,10000101
15,3,1000010101,1,1104,10124,1,1000010100,270000,32710155,165,10000101
0,3,1000010101,6,1231,10405,1,1000010100,470000,32710248,150,10000101
0,4,1000010101,52,1706,25425,1,1000010100,188000,32710272,120,10000101
0,2,1000010101,34,1810,13188,1,1000010100,410000,32710413,80,10000101
0,3,1000010101,32,1401,12504,1,1000010100,285000,32711290,135,10000101
14,3,1000010101,3,1108,10222,1,1000010100,255000,32711504,160,10000101
7,2,1000010101,7,2038,11077,1,1000010100,390000,32714490,100,10000101
1,3,1000010101,17,1503,98297,1,1000010100,230000,32715443,125,10000101
10,3,1000010101,34,1852,13534,1,1000010100,425000,32715479,100,10000101
3,2,1000010101,7,2037,11179,1,1000010100,130000,32716713,95,10000101
11,4,1000010101,6,1231,10513,1,1000010100,820000,32717595,210,10000101
18,6,1000010101,6,1723,10400,1,1000010100,570000,32717641,280,10000101
10,3,1000010101,35,1677,101988,1,1000010100,200000,32717798,108,10000101
5,2,1000010101,59,2124,102027,1,1000010100,270000,32717892,117,10000101
0,2,1000010101,34,2054,16313,1,1000010100,235000,32718136,90,10000101
6,2,1000010101,34,2053,13271,1,1000010100,110000,32718478,110,10000101
30,2,1000010101,6,1231,10503,1,1000010100,290000,32720367,85,10000101
7,4,1000010101,6,1723,10410,2,1000010100,429000,32720540,235,10000101
20,2,1000010101,34,1810,13245,1,1000010100,125000,32721009,70,10000101
3,3,1000010101,33,1135,97286,1,1000010100,330000,32723908,180,10000101
1,3,1000010101,6,1745,10395,1,1000010100,179000,32724438,120,10000101
0,1,1000010101,35,1780,13646,1,1000010100,145000,32725485,59,10000101
8,5,1000010101,31,1413,12485,1,1000010100,200000,32725567,240,10000101
50,3,1000010101,34,1183,13218,1,1000010100,625000,32725759,130,10000101
8,2,1000010101,48,1331,14896,1,1000010100,229500,32725787,110,10000101
0,4,1000010101,7,2039,11051,1,1000010100,409000,32726053,200,10000101
20,3,1000010101,19,1259,11833,1,1000010100,165000,32727745,120,10000101
7,3,1000010101,64,1704,17314,1,1000010100,285000,32728773,165,10000101
0,2,1000010101,16,1530,96822,1,1000010100,355000,32729755,110,10000101
11,3,1000010101,15,1215,11504,1,1000010100,305000,32730005,178,10000101
55,4,1000010101,6,1231,10490,1,1000010100,780000,32730092,155,10000101
9,3,1000010101,9,1497,11285,1,1000010100,345000,32733065,185,10000101
10,2,1000010101,67,1741,15771,1,1000010100,220000,32733279,90,10000101
45,2,1000010101,35,1819,13720,1,1000010100,245000,32733359,100,10000101
8,3,1000010101,41,2062,16876,1,1000010100,490000,32733394,145,10000101
0,3,1000010101,7,2038,11169,1,1000010100,750000,32734408,170,10000101
5,2,1000010101,6,1746,10561,1,1000010100,105000,32734620,100,10000101
9,4,1000010101,6,1231,10528,1,1000010100,359000,32734819,167,10000101
9,3,1000010101,25,2044,12123,1,1000010100,198000,32735919,120,10000101
40,2,1000010101,34,1336,13127,1,1000010100,350000,32738059,125,10000101
0,2,1000010101,17,1340,17482,1,1000010100,220000,32738137,94,10000101
0,2,1000010101,26,2047,17571,1,1000010100,200000,32739311,105,10000101
3,1,1000010101,67,1741,15771,1,1000010100,105000,32739452,55,10000101
9,4,1000010101,34,1336,13097,1,1000010100,470000,32740860,170,10000101
30,3,1000010101,6,1723,10370,1,1000010100,325000,32741077,130,10000101
12,3,1000010101,6,1231,10526,1,1000010100,270000,32741120,120,10000101
7,5,1000010101,61,1686,15528,2,1000010100,420000,32741255,250,10000101
15,4,1000010101,60,1679,15450,1,1000010100,230000,32745312,225,10000101
0,3,1000010101,48,1719,16358,1,1000010100,340000,32747055,140,10000101
0,1,1000010101,33,2065,96825,1,1000010100,120000,32747385,65,10000101
4,2,1000010101,34,2050,13392,1,1000010100,560000,32747411,100,10000101
25,2,1000010101,35,1563,13868,1,1000010100,120000,32747511,90,10000101
14,3,1000010101,34,2051,12788,1,1000010100,365000,32748394,160,10000101
40,2,1000010101,6,1130,10942,1,1000010100,245000,32748497,100,10000101
13,2,1000010101,34,2051,12701,1,1000010100,269000,32748567,105,10000101
6,3,1000010101,41,1355,16765,1,1000010100,185000,32748940,150,10000101
9,3,1000010101,45,1118,17730,1,1000010100,158000,32749180,135,10000101
17,5,1000010101,6,1231,10629,1,1000010100,900000,32749597,330,10000101
0,3,1000010101,35,1682,14317,1,1000010100,248000,32749715,138,10000101
20,3,1000010101,10,1360,17535,1,1000010100,130000,32750165,120,10000101
7,1,1000010101,34,2050,13266,0,1000010100,135000,32750247,43,10000101
38,2,1000010101,35,2057,13612,1,1000010100,225000,32750267,95,10000101
0,3,1000010101,6,1746,10612,1,1000010100,180000,32750300,130,10000101
2,3,1000010101,35,1682,13873,1,1000010100,330000,32750395,170,10000101
25,3,1000010101,48,1532,14945,1,1000010100,340000,32750413,145,10000101
20,3,1000010101,58,1628,101049,1,1000010100,120000,32750458,110,10000101
10,2,1000010101,26,2047,17587,1,1000010100,167000,32750574,105,10000101
0,2,1000010101,54,2071,15139,1,1000010100,275000,32750595,95,10000101
8,2,1000010101,34,2016,13168,1,1000010100,300000,32750640,117,10000101
1,2,1000010101,34,1325,13057,1,1000010100,325000,32751530,93,10000101
19,2,1000010101,34,2012,12856,1,1000010100,210000,32752652,95,10000101
0,3,1000010101,34,1421,12881,1,1000010100,765000,32753546,117,10000101
5,1,1000010101,34,1663,13046,1,1000010100,225000,32754504,70,10000101
10,2,1000010101,34,1421,12884,1,1000010100,335000,32755097,85,10000101
18,3,1000010101,33,1621,12689,1,1000010100,180000,32757048,175,10000101
9,3,1000010101,1,2033,10138,1,1000010100,345000,32757587,175,10000101
1,3,1000010101,45,2112,99688,2,1000010100,260000,32757719,240,10000101
5,2,1000010101,54,1442,88837,1,1000010100,145000,32757889,85,10000101
15,3,1000010101,6,1746,10549,1,1000010100,179000,32757981,145,10000101
40,2,1000010101,6,1231,10639,1,1000010100,158000,32758007,85,10000101
8,2,1000010101,34,1663,13028,1,1000010100,320000,32758144,85,10000101
20,3,1000010101,6,1723,10378,1,1000010100,178000,32758420,110,10000101
0,2,1000010101,34,2051,12708,1,1000010100,300000,32761039,90,10000101
0,3,1000010101,6,1746,10604,1,1000010100,170000,32761102,140,10000101
15,3,1000010101,6,1746,10549,1,1000010100,115000,32762548,120,10000101
0,2,1000010101,34,1835,12932,1,1000010100,485000,32763135,95,10000101
2,2,1000010101,9,2000,11255,1,1000010100,220000,32763184,95,10000101
16,2,1000010101,35,1682,14094,1,1000010100,127000,32763390,95,10000101
10,3,1000010101,17,1230,11812,1,1000010100,275000,32764282,120,10000101
0,3,1000010101,48,1331,14894,1,1000010100,400000,32765267,190,10000101
30,2,1000010101,48,1532,14945,1,1000010100,350000,32765325,95,10000101
0,2,1000010101,10,1294,123856,1,1000010100,430000,32765616,95,10000101
1,2,1000010101,35,2056,13827,1,1000010100,340000,32765809,85,10000101
2,4,1000010101,34,1823,12746,2,1000010100,400000,32765815,185,10000101
20,2,1000010101,34,2012,12868,1,1000010100,230000,32765861,110,10000101
39,2,1000010101,34,2005,13132,1,1000010100,489000,32765901,90,10000101
0,3,1000010101,55,1164,100323,1,1000010100,245000,32765969,160,10000101
35,2,1000010101,10,1171,11363,1,1000010100,125000,32766048,99,10000101
25,2,1000010101,34,2012,12890,1,1000010100,450000,32767632,75,10000101
35,2,1000010101,34,1327,16285,1,1000010100,255000,32767947,55,10000101
30,3,1000010101,6,1231,10624,1,1000010100,400000,32768620,110,10000101
10,3,1000010101,37,1450,14342,1,1000010100,265000,32769426,195,10000101
1,2,1000010101,33,1621,24912,1,1000010100,175000,32771329,100,10000101
25,3,1000010101,34,2010,13015,1,1000010100,410000,32771927,125,10000101
7,2,1000010101,6,1723,10426,1,1000010100,168000,32773443,105,10000101
9,2,1000010101,26,2047,17586,1,1000010100,299000,32773793,95,10000101
8,3,1000010101,21,2041,121781,1,1000010100,215000,32773807,170,10000101
30,3,1000010101,14,1199,11486,1,1000010100,155000,32773864,160,10000101
30,3,1000010101,34,1166,13079,1,1000010100,340000,32773899,110,10000101
0,2,1000010101,34,2010,13133,1,1000010100,380000,32773954,90,10000101
4,3,1000010101,6,1746,10551,1,1000010100,240000,32774166,130,10000101
4,2,1000010101,71,1992,23823,0,1000010100,73750,32774694,65,10000101
0,3,1000010101,35,2057,13801,1,1000010100,325000,32775785,120,10000101
10,3,1000010101,6,1746,10649,1,1000010100,185000,32778064,120,10000101
0,3,1000010101,63,2125,101924,1,1000010100,250000,32778101,170,10000101
20,3,1000010101,34,1336,13068,2,1000010100,525000,32778459,152,10000101
8,3,1000010101,43,1500,14674,1,1000010100,200000,32780490,160,10000101
1,1,1000010101,35,1521,14230,1,1000010100,190000,32781257,60,10000101
2,3,1000010101,42,1814,14591,1,1000010100,242500,32781902,160,10000101
30,1,1000010101,34,1103,12938,1,1000010100,375000,32782086,70,10000101
25,3,1000010101,34,2005,13105,1,1000010100,410000,32782144,115,10000101
1,3,1000010101,34,2003,12750,1,1000010100,690000,32786924,185,10000101
4,4,1000010101,34,1739,13099,1,1000010100,750000,32787410,160,10000101
0,3,1000010101,44,1729,99520,1,1000010100,340000,32787943,165,10000101
0,3,1000010101,35,1521,14295,1,1000010100,285000,32788000,130,10000101
0,1,1000010101,45,2113,102050,1,1000010100,199000,32789557,60,10000101
0,1,1000010101,90,2131,123615,1,1000010100,270000,32789868,55,10000101
10,3,1000010101,52,1552,15025,1,1000010100,130000,32789930,105,10000101
0,3,1000010101,57,1627,15341,1,1000010100,349000,32789950,155,10000101
0,3,1000010101,6,1231,10503,1,1000010100,435000,32789964,170,10000101
20,2,1000010101,34,2004,13100,1,1000010100,150000,32790048,120,10000101
15,3,1000010101,6,1747,10591,1,1000010100,148000,32790086,130,10000101
1,3,1000010101,64,1704,15672,1,1000010100,149000,32790091,130,10000101
15,3,1000010101,52,1706,101665,1,1000010100,168000,32790243,140,10000101
50,2,1000010101,34,1186,12968,1,1000010100,330000,32790653,82,10000101
5,3,1000010101,61,1113,26475,1,1000010100,395000,32792012,165,10000101
25,2,1000010101,34,1663,13005,1,1000010100,180000,32795286,90,10000101
5,4,1000010101,6,1745,10534,1,1000010100,38000,32796511,137,10000101
0,2,1000010101,10,1294,21126,1,1000010100,210000,32796817,110,10000101
0,2,1000010101,34,1739,13180,1,1000010100,780000,32797436,111,10000101
12,3,1000010101,80,1560,16205,1,1000010100,176000,32798128,165,10000101
30,3,1000010101,34,2010,13107,1,1000010100,260000,32798484,110,10000101
5,3,1000010101,6,1922,10820,1,1000010100,230000,32798658,135,10000101
10,2,1000010101,6,1745,10367,1,1000010100,160000,32798950,90,10000101
0,1,1000010101,50,1543,14976,1,1000010100,187000,32798991,75,10000101
12,2,1000010101,34,2010,13107,1,1000010100,247000,32799135,95,10000101
30,2,1000010101,34,1708,13442,1,1000010100,350000,32799311,85,10000101
2,3,1000010101,74,1761,15986,1,1000010100,360000,32799408,160,10000101
8,3,1000010101,34,2051,12701,1,1000010100,340000,32799780,150,10000101
0,3,1000010101,70,1439,15879,1,1000010100,230000,32801275,160,10000101
2,3,1000010101,41,1338,16554,1,1000010100,275000,32801550,120,10000101
30,3,1000010101,6,1231,10638,1,1000010100,215000,32801855,100,10000101
4,5,1000010101,9,1159,11246,1,1000010100,550000,32802405,220,10000101
13,4,1000010101,38,1864,17203,1,1000010100,190000,32803022,165,10000101
10,2,1000010101,34,2052,12948,1,1000010100,250000,32803484,90,10000101
2,3,1000010101,6,1922,10820,1,1000010100,90000,32804303,110,10000101
16,5,1000010101,6,1746,10537,1,1000010100,178000,32805661,225,10000101
7,3,1000010101,34,2053,13273,1,1000010100,810000,32805765,198,10000101
25,3,1000010101,6,1231,10351,1,1000010100,580000,32806677,125,10000101
6,3,1000010101,6,1922,11015,1,1000010100,299000,32806822,140,10000101
5,4,1000010101,6,1922,10584,1,1000010100,350000,32807119,236,10000101
1,2,1000010101,16,1343,98221,1,1000010100,185000,32807204,90,10000101
0,4,1000010101,6,1723,10400,1,1000010100,670000,32807217,140,10000101
0,2,1000010101,41,1821,16986,1,1000010100,140000,32807466,119,10000101
0,3,1000010101,7,1616,20932,1,1000010100,235000,32807582,155,10000101
19,2,1000010101,10,1294,21123,1,1000010100,980000,32807598,90,10000101
2,3,1000010101,61,1150,26498,1,1000010100,195000,32807919,140,10000101
2,4,1000010101,6,1746,10459,1,1000010100,130000,32811458,155,10000101
4,3,1000010101,34,2054,13384,1,1000010100,455000,32811956,126,10000101
1,4,1000010101,3,1108,10261,1,1000010100,360000,32813063,147,10000101
24,2,1000010101,35,1448,13637,1,1000010100,300000,32814271,100,10000101
0,2,1000010101,34,2005,13105,1,1000010100,320000,32814935,100,10000101
20,3,1000010101,6,1231,10512,1,1000010100,450000,32816447,145,10000101
20,4,1000010101,6,1231,10935,1,1000010100,495000,32817217,165,10000101
7,3,1000010101,34,1449,12866,1,1000010100,405000,32817598,120,10000101
25,3,1000010101,6,1745,10364,1,1000010100,229000,32817686,125,10000101
20,3,1000010101,26,2046,17552,1,1000010100,280000,32818249,130,10000101
22,6,1000010101,17,1503,21677,1,1000010100,530000,32820303,240,10000101
8,2,1000010101,34,1782,12783,1,1000010100,480000,32821125,110,10000101
20,4,1000010101,34,1421,12867,1,1000010100,1500000,32821598,200,10000101
5,3,1000010101,34,2052,12944,2,1000010100,423000,32821789,150,10000101
20,3,1000010101,34,1708,13447,1,1000010100,785000,32822480,135,10000101
0,3,1000010101,53,1586,15055,1,1000010100,330000,32822513,135,10000101
0,3,1000010101,6,1745,10534,1,1000010100,50000,32827412,180,10000101
0,3,1000010101,35,1521,14292,1,1000010100,340000,32827565,110,10000101
10,3,1000010101,6,1745,10437,1,1000010100,125000,32827986,115,10000101
10,5,1000010101,6,1231,10404,1,1000010100,600000,32829794,400,10000101
1,1,1000010101,34,2052,12946,1,1000010100,270000,32830415,70,10000101
18,2,1000010101,34,2049,13451,1,1000010100,575000,32834326,100,10000101
11,3,1000010101,59,2124,102028,1,1000010100,239000,32835093,115,10000101
10,3,1000010101,7,2037,97182,1,1000010100,159900,32836052,145,10000101
15,3,1000010101,6,1231,105841,1,1000010100,345000,32836206,135,10000101
30,3,1000010101,6,1745,10364,1,1000010100,199000,32838413,120,10000101
9,3,1000010101,6,1922,10588,1,1000010100,295000,32838592,135,10000101
0,2,1000010101,34,1852,13552,1,1000010100,490000,32839302,95,10000101
3,2,1000010101,26,2047,17589,1,1000010100,175000,32840620,130,10000101
0,1,1000010101,65,2120,101292,1,1000010100,125000,32841099,58,10000101
25,1,1000010101,35,2009,13713,1,1000010100,265000,32842061,69,10000101
8,3,1000010101,70,1439,15847,1,1000010100,250000,32842145,170,10000101
0,3,1000010101,55,2074,100352,1,1000010100,70000,32842842,115,10000101
5,5,1000010101,6,1745,10434,1,1000010100,370000,32842853,260,10000101
0,2,1000010101,1,2032,10026,1,1000010100,175000,32843150,110,10000101
4,3,1000010101,59,1250,17514,2,1000010100,385000,32843179,198,10000101
0,3,1000010101,22,1295,11976,1,1000010100,494500,32844322,145,10000101
0,4,1000010101,44,1729,99496,1,1000010100,350000,32844569,200,10000101
7,2,1000010101,6,1723,10426,1,1000010100,145000,32844742,115,10000101
35,3,1000010101,34,1166,13040,1,1000010100,650000,32845006,110,10000101
10,2,1000010101,6,1723,10389,1,1000010100,229000,32845262,115,10000101
15,2,1000010101,6,1922,10577,1,1000010100,235000,32845338,110,10000101
18,3,1000010101,34,2012,12856,1,1000010100,450000,32845400,140,10000101
9,4,1000010101,69,1176,15829,2,1000010100,300000,32845614,240,10000101
2,2,1000010101,34,1823,12729,1,1000010100,270000,32845737,90,10000101
6,2,1000010101,34,2003,12743,1,1000010100,650000,32845780,129,10000101
1,3,1000010101,16,1829,98269,1,1000010100,240000,32845918,130,10000101
