sales_id,customer_id,product_id,date,ts,amount,price_pp
4124,90,000050,2019-01-09,1557647371000,1,26
4125,21,000045,2017-11-20,1527716670000,8,402
4126,69,000029,2017-05-19,1519423972000,10,738
4127,89,000049,2018-05-03,1522421490000,9,84
4128,83,000013,2019-11-28,1543886412000,4,644
4129,27,000027,2019-02-04,1590860996000,5,172
4130,94,000001,2018-07-07,1589899683000,3,494
4131,96,000033,2018-06-11,1498022607000,9,616
4132,24,000041,2019-07-07,1526338270000,1,697
4133,96,000023,2020-03-05,1495581950000,10,339
4134,57,000025,2017-06-13,1551537239000,1,227
4135,74,000047,2019-08-28,1501010208000,7,749
4136,63,000012,2017-08-17,1557271320000,1,774
4137,90,000016,2019-06-22,1551851848000,4,391
4138,10,000014,2018-02-09,1541654739000,4,445
4139,100,000034,2018-04-26,1510628612000,4,1000
4140,76,000019,2020-04-02,1515960555000,10,783
4141,46,000041,2017-12-18,1552444882000,5,142
4142,62,000032,2020-02-14,1562386970000,7,280
4143,28,000016,2019-11-03,1541838993000,7,491
4144,57,000012,2020-03-02,1568989401000,8,546
4145,44,000036,2019-01-03,1550436959000,10,547
4146,86,000019,2018-08-16,1531534671000,1,863
4147,14,000031,2018-12-14,1545274088000,2,867
4148,82,000006,2017-10-26,1498016044000,4,816
4149,45,000036,2018-08-15,1493848903000,5,672
4150,33,000017,2018-01-26,1579345696000,8,447
4151,88,000037,2018-06-05,1530137228000,5,735
4152,99,000019,2018-10-18,1567877034000,6,882
4153,86,000035,2019-01-17,1509712393000,1,628
4154,79,000042,2018-10-27,1565869576000,10,61
4155,58,000019,2019-03-31,1509363242000,8,715
4156,88,000035,2019-09-27,1549592323000,7,863
4157,8,000005,2017-06-07,1521644762000,5,178
4158,20,000022,2019-03-17,1525669374000,4,195
4159,44,000006,2017-05-13,1497491449000,1,368
4160,9,000040,2019-11-04,1561258165000,4,107
4161,99,000014,2017-12-29,1534029718000,8,708
4162,67,000044,2018-07-29,1533608887000,3,924
4163,65,000003,2018-02-17,1566151140000,6,703
4164,49,000019,2019-06-13,1533883651000,5,856
4165,99,000043,2018-05-17,1572782423000,4,607
4166,50,000038,2019-04-04,1532735561000,9,511
4167,47,000005,2019-12-20,1497218844000,7,585
4168,48,000042,2017-08-29,1527857105000,2,167
4169,53,000043,2019-03-10,1497670447000,6,3
4170,72,000049,2018-01-29,1545424091000,8,389
4171,50,000024,2019-09-01,1521439104000,3,127
4172,86,000047,2019-12-12,1544451508000,10,616
4173,29,000042,2019-07-13,1587192507000,2,249
4174,19,000043,2019-04-02,1502217869000,9,455
4175,16,000031,2019-03-05,1533149535000,5,95
4176,39,000003,2018-03-24,1579504211000,6,28
4177,59,000028,2019-08-27,1498994328000,7,531
4178,51,000002,2019-07-03,1567402918000,6,991
4179,43,000003,2019-02-10,1523108358000,7,21
4180,18,000044,2017-12-06,1584851269000,6,160
4181,88,000010,2020-05-20,1567293028000,3,41
4182,37,000019,2018-10-27,1509106004000,3,481
4183,57,000024,2019-09-24,1562655121000,4,657
4184,65,000021,2020-03-10,1565010852000,9,665
4185,20,000006,2017-05-18,1501975799000,3,974
4186,88,000039,2019-02-08,1538889421000,1,113
4187,65,000023,2019-05-14,1559411363000,7,719
4188,24,000044,2019-12-07,1539029775000,2,796
4189,38,000049,2019-12-16,1561907969000,6,576
4190,99,000021,2019-02-14,1533121816000,5,138
4191,44,000004,2020-05-07,1523868505000,8,884
4192,84,000040,2017-07-17,1510286355000,7,9
4193,63,000029,2018-03-07,1562170955000,7,623
4194,9,000009,2019-04-12,1543982416000,8,419
4195,53,000038,2018-03-17,1585004539000,5,432
4196,47,000017,2019-02-04,1525114268000,5,848
4197,84,000021,2018-06-05,1539052095000,10,767
4198,73,000042,2018-06-04,1499185318000,6,783
4199,65,000012,2017-12-08,1581714435000,3,685
4200,48,000007,2017-09-26,1510594492000,6,603
4201,10,000023,2020-03-09,1561000160000,1,455
4202,36,000008,2018-07-25,1580057729000,2,1000
4203,25,000036,2020-04-24,1551840943000,7,433
4204,86,000045,2018-05-01,1523301052000,7,165
4205,74,000002,2018-01-22,1546102102000,7,480
4206,42,000013,2018-02-25,1527038275000,8,832
4207,34,000025,2017-06-28,1511894359000,4,36
4208,19,000013,2018-04-09,1580296411000,5,817
4209,65,000023,2019-01-06,1525213919000,10,289
4210,10,000036,2019-04-02,1572881395000,3,643
4211,33,000029,2019-12-14,1495237038000,9,186
4212,24,000011,2018-11-18,1525828572000,2,793
4213,60,000041,2020-01-14,1498295752000,6,572
4214,1,000035,2017-05-15,1527542994000,3,670
4215,31,000027,2019-05-25,1574431094000,4,498
4216,45,000009,2018-03-24,1541262856000,9,535
4217,60,000014,2020-01-16,1497220573000,7,232
4218,29,000017,2019-11-05,1555131023000,8,361
4219,97,000020,2017-11-01,1581663468000,8,677
4220,71,000025,2019-09-06,1541581244000,1,472
4221,55,000045,2017-10-09,1575414086000,2,205
4222,48,000036,2019-06-21,1561674226000,1,565
4223,80,000021,2018-04-07,1586032049000,3,56
4224,43,000004,2019-01-18,1570812580000,7,867
4225,64,000048,2017-10-19,1586946477000,9,464
4226,35,000016,2018-09-24,1552704797000,3,565
4227,100,000024,2020-05-29,1571070446000,1,278
4228,23,000048,2018-05-13,1588752702000,3,577
4229,44,000020,2018-02-14,1552925016000,8,49
4230,26,000050,2017-09-01,1498925127000,1,215
4231,35,000010,2018-12-08,1566888856000,4,312
4232,49,000034,2018-10-28,1573816104000,8,901
4233,82,000049,2019-03-27,1547075771000,5,680
4234,58,000001,2018-01-18,1535980532000,8,53
4235,64,000032,2019-04-01,1540845258000,3,76
4236,62,000015,2018-02-22,1571924555000,10,994
4237,62,000015,2017-09-12,1567758208000,7,95
4238,19,000011,2019-07-25,1497529115000,2,508
4239,25,000022,2020-05-18,1566738414000,3,42
4240,82,000025,2018-02-13,1584010955000,2,101
4241,58,000023,2019-07-05,1517407489000,1,360
4242,33,000014,2019-10-14,1534855274000,3,280
4243,20,000005,2020-04-13,1577456606000,2,458
4244,91,000045,2018-05-11,1584847232000,3,208
4245,61,000038,2017-07-11,1509017968000,8,785
4246,80,000011,2017-09-14,1532929808000,5,757
4247,47,000005,2018-02-26,1551772325000,5,466
4248,61,000042,2017-11-22,1559849935000,3,19
4249,78,000034,2017-10-26,1585574654000,4,567
4250,24,000024,2019-03-23,1582975793000,3,792
4251,35,000016,2020-05-18,1534793467000,10,860
4252,23,000012,2019-12-29,1519020765000,1,566
4253,4,000005,2017-12-19,1523387075000,5,673
4254,29,000006,2018-07-02,1497777520000,7,14
4255,87,000005,2020-04-15,1575886358000,5,937
4256,8,000025,2018-04-25,1571850312000,1,453
4257,18,000032,2017-10-11,1497625098000,3,908
4258,50,000040,2019-10-04,1574523825000,1,676
4259,59,000028,2019-06-25,1570026051000,5,841
4260,29,000016,2018-05-13,1581430500000,5,913
4261,47,000047,2017-12-14,1503952797000,1,951
4262,56,000019,2019-01-04,1560842426000,10,845
4263,87,000029,2020-01-06,1501174061000,6,905
4264,23,000046,2019-02-07,1501985933000,3,898
4265,49,000019,2017-07-16,1497511937000,2,645
4266,77,000002,2018-05-20,1535150079000,7,290
4267,6,000020,2020-03-30,1544863520000,6,136
4268,38,000037,2019-01-06,1548410109000,10,535
4269,45,000018,2017-08-09,1514510398000,10,337
4270,11,000048,2019-03-31,1520937940000,2,760
4271,22,000040,2018-08-16,1584881189000,1,776
4272,4,000008,2019-10-07,1539829988000,9,993
4273,16,000044,2018-04-18,1507570691000,6,931
4274,89,000032,2019-07-14,1531091738000,2,174
4275,2,000042,2018-12-22,1546746581000,8,18
4276,76,000016,2020-02-07,1571880564000,5,507
4277,15,000002,2018-04-15,1562862010000,7,28
4278,62,000034,2019-07-19,1510204987000,2,484
4279,88,000018,2017-06-28,1589443856000,2,711
4280,42,000002,2019-06-21,1500159159000,1,502
4281,12,000042,2017-12-21,1552254419000,10,170
4282,3,000042,2020-04-13,1576701517000,2,983
4283,14,000024,2017-12-09,1540710390000,7,726
4284,41,000021,2017-06-28,1526775424000,2,367
4285,3,000039,2020-02-17,1534245095000,1,478
4286,7,000035,2018-10-06,1533676911000,4,350
4287,7,000027,2017-07-26,1509794127000,10,88
4288,12,000049,2018-05-02,1544456818000,4,705
4289,14,000023,2019-09-21,1562218689000,2,779
4290,89,000043,2018-12-19,1585461184000,10,676
4291,19,000020,2018-06-18,1514014440000,9,504
4292,33,000003,2019-06-23,1583981786000,10,101
4293,40,000017,2017-11-02,1568288944000,8,739
4294,24,000009,2017-08-08,1533925090000,1,431
4295,31,000016,2019-12-16,1498361940000,6,51
4296,71,000001,2018-01-20,1528443008000,6,796
4297,89,000004,2018-11-13,1561301315000,10,393
4298,15,000030,2019-12-07,1542602331000,4,858
4299,27,000004,2018-01-15,1583380182000,8,86
4300,34,000049,2017-10-06,1536473172000,7,619
4301,32,000046,2019-10-29,1589120930000,5,148
4302,76,000017,2019-08-06,1555502107000,2,268
4303,87,000043,2018-03-20,1587319164000,7,245
4304,60,000009,2020-03-19,1559701277000,4,278
4305,96,000023,2017-10-04,1536888651000,1,42
4306,91,000001,2017-10-16,1548599283000,7,461
4307,26,000024,2019-02-19,1509877838000,9,237
4308,72,000013,2019-07-02,1567088805000,9,509
4309,55,000050,2018-07-24,1535274022000,4,342
4310,55,000001,2017-12-19,1519421511000,7,469
4311,93,000028,2019-05-14,1582582507000,4,15
4312,3,000008,2018-03-25,1571148757000,9,934
4313,39,000018,2018-05-03,1494229360000,10,989
4314,17,000034,2017-10-28,1494121799000,2,224
4315,96,000011,2017-09-06,1532395132000,6,82
4316,4,000003,2019-10-08,1581096899000,8,116
4317,7,000040,2020-01-20,1559556000000,6,59
4318,28,000039,2018-03-05,1514935950000,4,400
4319,65,000043,2017-09-12,1542097818000,6,716
4320,51,000005,2018-01-12,1585054460000,2,151
4321,63,000021,2019-12-10,1538979304000,5,332
4322,92,000043,2017-07-21,1532905833000,1,319
4323,35,000025,2017-08-06,1495149320000,10,897
4324,87,000035,2019-11-03,1500515880000,1,383
4325,22,000021,2017-10-24,1529431067000,7,525
4326,68,000010,2017-08-09,1582785438000,4,443
4327,27,000020,2019-02-09,1559072911000,8,936
4328,39,000001,2019-12-03,1543460782000,2,847
4329,89,000003,2020-03-29,1516442949000,10,5
4330,16,000031,2017-06-21,1588827052000,1,542
4331,2,000044,2020-02-20,1529600019000,9,823
4332,16,000007,2019-07-25,1546153676000,7,645
4333,18,000050,2020-01-20,1549955877000,3,334
4334,92,000042,2019-05-27,1549434793000,4,785
4335,11,000011,2018-12-04,1501725284000,4,35
4336,65,000013,2018-06-28,1561563683000,4,244
4337,24,000013,2017-08-27,1524500888000,5,146
4338,55,000008,2019-05-16,1575925242000,7,756
4339,85,000019,2018-04-27,1575894082000,3,949
4340,67,000008,2019-07-13,1571602957000,2,631
4341,1,000035,2019-02-22,1522545114000,3,688
4342,41,000033,2018-11-01,1513630209000,5,443
4343,6,000015,2020-03-31,1549108683000,1,341
4344,93,000026,2018-09-02,1546720198000,9,589
4345,38,000019,2017-07-28,1521264634000,10,805
4346,41,000033,2019-08-01,1536442515000,7,631
4347,37,000047,2019-12-23,1545753518000,2,295
4348,84,000024,2019-06-01,1533684901000,8,823
4349,6,000032,2019-11-18,1552813536000,7,137
4350,81,000040,2020-05-12,1569704619000,4,1000
4351,89,000030,2017-05-12,1559376034000,10,654
4352,84,000048,2017-08-25,1513875150000,3,6
4353,44,000049,2018-03-08,1574051400000,2,485
4354,62,000021,2019-01-22,1560110727000,9,406
4355,50,000040,2019-08-23,1537242237000,3,553
4356,24,000004,2019-04-01,1540934497000,4,918
4357,15,000024,2017-06-10,1529486839000,4,56
4358,94,000020,2019-10-28,1558664741000,6,785
4359,99,000026,2018-03-09,1514303669000,4,582
4360,57,000014,2020-04-08,1580195147000,1,876
4361,100,000016,2018-08-13,1502920458000,4,38
4362,31,000034,2020-03-05,1582541704000,8,914
4363,4,000048,2019-01-28,1510312746000,4,820
4364,1,000030,2019-01-17,1580993284000,3,979
4365,6,000020,2018-11-09,1506736123000,4,229
4366,26,000046,2020-01-21,1498596671000,3,497
4367,13,000008,2019-06-22,1548258824000,5,536
4368,56,000021,2018-04-19,1576260930000,9,694
4369,40,000027,2018-09-25,1498954587000,3,946
4370,41,000048,2017-11-09,1509427334000,9,989
4371,96,000011,2017-10-18,1580725245000,7,649
4372,51,000012,2019-12-19,1500539884000,9,847
4373,23,000002,2017-05-13,1565426309000,5,679
4374,71,000033,2020-04-01,1566961313000,5,902
4375,68,000032,2017-06-19,1581165687000,4,516
4376,79,000021,2019-04-16,1555080903000,2,802
4377,93,000038,2019-07-07,1500046548000,3,619
4378,72,000023,2018-12-27,1563553761000,3,833
4379,1,000024,2018-02-13,1498993641000,8,213
4380,100,000030,2020-02-29,1521205090000,5,433
4381,26,000020,2018-11-26,1522983127000,1,838
4382,39,000043,2017-10-04,1567916124000,5,579
4383,72,000007,2018-12-31,1587789596000,4,922
4384,50,000015,2018-10-24,1557788089000,2,894
4385,22,000007,2019-12-09,1588846438000,5,409
4386,16,000028,2017-06-11,1584347464000,7,107
4387,46,000009,2019-09-02,1507781630000,1,998
4388,82,000008,2018-01-26,1561675286000,10,551
4389,57,000050,2017-06-11,1566829420000,2,286
4390,50,000001,2017-08-22,1549500136000,3,335
4391,62,000023,2020-05-18,1536487723000,4,921
4392,79,000009,2017-06-11,1514728750000,3,121
4393,75,000041,2017-12-21,1531211833000,9,224
4394,58,000020,2018-10-10,1521731720000,9,755
4395,77,000040,2017-08-18,1563761095000,3,891
4396,83,000008,2018-12-21,1509796397000,4,175
4397,71,000041,2017-06-14,1514246538000,7,696
4398,90,000002,2019-12-18,1529182551000,5,703
4399,13,000010,2018-11-03,1531265554000,3,274
4400,61,000018,2019-06-23,1571772900000,5,752
4401,24,000012,2017-07-13,1533296573000,2,210
4402,32,000037,2019-07-15,1560795202000,6,29
4403,57,000037,2019-01-16,1529835889000,10,526
4404,100,000025,2017-06-02,1507173436000,1,416
4405,67,000001,2018-05-24,1506363083000,5,497
4406,83,000037,2018-04-17,1569730189000,4,778
4407,91,000049,2019-07-07,1535975960000,3,377
4408,10,000015,2017-07-11,1565984196000,1,470
4409,62,000007,2017-08-06,1522076902000,3,332
4410,30,000019,2018-02-13,1580766156000,7,807
4411,59,000032,2019-05-30,1563497953000,1,457
4412,64,000048,2018-02-26,1585015783000,3,909
4413,62,000048,2018-02-11,1561586116000,10,250
4414,87,000048,2017-05-01,1499442395000,10,886
4415,50,000028,2017-06-06,1545697235000,10,270
4416,33,000042,2019-10-31,1562829094000,5,504
4417,69,000032,2018-07-27,1542054952000,8,323
4418,7,000043,2019-06-22,1512312513000,5,55
4419,39,000021,2017-05-15,1565381983000,4,679
4420,29,000032,2018-11-09,1526826235000,7,712
4421,22,000038,2019-03-05,1570630467000,7,461
4422,38,000042,2019-09-27,1508373564000,5,746
4423,8,000002,2018-05-17,1509579592000,6,170
4424,97,000047,2018-10-27,1577071479000,7,653
4425,60,000001,2019-06-04,1505064183000,10,836
4426,62,000045,2019-12-23,1540717481000,7,468
4427,85,000046,2018-05-31,1539782003000,9,703
4428,38,000050,2018-08-06,1560743995000,6,788
4429,28,000026,2018-07-14,1571440004000,7,191
4430,11,000006,2020-03-31,1551202492000,7,830
4431,76,000047,2018-10-31,1525674808000,7,27
4432,91,000045,2018-09-07,1586888317000,6,559
4433,77,000028,2017-11-28,1584785589000,5,315
4434,12,000028,2018-02-01,1561707381000,7,969
4435,86,000014,2019-09-10,1498017029000,1,122
4436,58,000014,2019-03-20,1501672201000,7,209
4437,58,000024,2019-04-29,1560777745000,9,660
4438,45,000030,2018-03-03,1558256663000,8,110
4439,12,000028,2018-06-04,1581024573000,4,643
4440,55,000048,2017-06-28,1547519274000,7,763
4441,24,000005,2017-11-30,1590925732000,3,614
4442,85,000026,2020-05-20,1502704390000,4,756
4443,58,000041,2019-01-10,1539819668000,9,807
4444,20,000026,2018-04-23,1498274146000,3,164
4445,33,000034,2020-03-29,1588655775000,1,561
4446,49,000007,2019-05-06,1573819063000,6,928
4447,12,000002,2020-02-04,1518838962000,2,672
4448,61,000020,2019-03-12,1573188644000,7,572
4449,4,000025,2018-03-10,1543177434000,1,796
4450,5,000009,2018-03-17,1581505369000,9,631
4451,40,000031,2019-03-06,1508905741000,9,791
4452,66,000032,2019-03-25,1573134871000,10,873
4453,97,000015,2019-12-04,1536889551000,1,494
4454,67,000004,2020-05-05,1528327309000,9,23
4455,41,000026,2018-03-03,1518210854000,2,334
4456,76,000024,2018-07-10,1498626253000,1,109
4457,15,000005,2020-05-09,1547770496000,7,772
4458,71,000043,2019-06-03,1582478157000,1,956
4459,98,000022,2018-12-12,1494435481000,6,307
4460,83,000032,2019-04-08,1505257000000,7,621
4461,3,000037,2018-08-05,1546461405000,10,508
4462,35,000025,2020-01-20,1578323693000,10,51
4463,16,000039,2017-12-29,1497932867000,4,270
4464,29,000011,2020-05-03,1579248341000,10,71
4465,16,000041,2017-07-13,1506425898000,5,919
4466,31,000017,2020-02-10,1499763626000,9,503
4467,56,000049,2020-03-26,1541850082000,9,959
4468,56,000027,2019-10-04,1507810353000,1,768
4469,85,000017,2020-04-04,1511424251000,2,564
4470,77,000025,2019-03-18,1575929127000,4,319
4471,10,000038,2018-05-16,1528103489000,3,645
4472,68,000046,2017-05-06,1531317005000,4,733
4473,23,000022,2018-04-19,1526778242000,6,934
4474,82,000048,2018-03-28,1590670283000,9,128
4475,38,000025,2017-05-16,1496932057000,4,451
4476,25,000005,2017-11-13,1511322289000,8,520
4477,45,000042,2018-12-24,1522287075000,10,626
4478,80,000046,2020-03-30,1544150613000,8,838
4479,50,000024,2019-01-15,1527738000000,7,598
4480,98,000016,2018-10-24,1502603023000,3,418
4481,5,000026,2017-06-07,1569510782000,9,239
4482,51,000037,2018-04-10,1586516647000,3,361
4483,90,000050,2019-07-25,1554347084000,1,463
4484,96,000017,2020-02-21,1525413947000,7,726
4485,100,000032,2017-07-21,1579096696000,10,223
4486,64,000047,2019-03-10,1550373676000,8,475
4487,72,000039,2020-05-19,1584396340000,8,223
4488,7,000021,2017-08-13,1521874980000,10,213
4489,23,000043,2017-10-13,1544062164000,4,29
4490,27,000015,2020-02-23,1565273422000,8,125
4491,78,000029,2017-08-12,1564508594000,10,22
4492,13,000026,2020-02-03,1578632574000,7,911
4493,40,000047,2017-09-16,1589653584000,1,24
4494,8,000007,2019-01-06,1508601544000,6,590
4495,22,000025,2017-08-17,1547604015000,1,965
4496,36,000040,2017-07-02,1545315536000,1,121
4497,38,000039,2019-06-01,1536520954000,10,67
4498,86,000040,2018-03-19,1544963439000,10,576
4499,51,000037,2019-05-28,1527714328000,3,292
4500,60,000001,2019-03-18,1526959825000,8,953
4501,98,000009,2020-01-16,1503600955000,9,54
4502,69,000039,2019-06-02,1495254891000,4,474
4503,29,000031,2020-04-08,1522196997000,3,281
4504,83,000016,2018-01-01,1533537292000,10,767
4505,19,000019,2019-09-07,1536093293000,9,514
4506,83,000015,2020-04-05,1530314156000,6,722
4507,15,000040,2020-01-10,1515764393000,8,179
4508,19,000014,2017-06-08,1496231497000,2,625
4509,21,000048,2019-04-07,1542192530000,9,247
4510,18,000016,2017-11-30,1566939340000,3,353
4511,70,000035,2019-03-21,1516764419000,10,134
4512,12,000010,2017-06-30,1545327112000,8,953
4513,60,000031,2019-11-03,1556150543000,10,274
4514,26,000031,2018-05-27,1516590626000,10,697
4515,75,000037,2020-02-15,1544806985000,1,490
4516,27,000011,2017-09-18,1559808372000,5,230
4517,29,000006,2018-03-03,1560756270000,7,51
4518,58,000011,2017-07-25,1555389011000,1,976
4519,28,000031,2019-06-25,1581633519000,3,537
4520,6,000003,2019-02-16,1520402846000,2,489
4521,78,000044,2018-08-25,1540728292000,2,90
4522,73,000043,2017-06-24,1570616515000,6,454
4523,70,000043,2020-01-28,1527000519000,4,915
4524,75,000043,2018-09-07,1534633352000,10,327
4525,74,000034,2018-01-15,1542892264000,4,495
4526,53,000013,2020-05-14,1590641571000,3,331
4527,45,000022,2019-12-08,1536669671000,9,531
4528,8,000047,2019-01-03,1514651383000,2,364
4529,40,000034,2019-11-04,1527990900000,10,686
4530,87,000013,2018-01-31,1503493662000,3,324
4531,94,000029,2019-07-05,1553924288000,8,871
4532,36,000038,2018-12-11,1575623452000,6,420
4533,22,000015,2019-09-16,1531938183000,7,678
4534,57,000006,2018-08-30,1514278244000,9,770
4535,92,000010,2017-07-02,1536665032000,8,764
4536,88,000045,2018-04-12,1523708346000,9,468
4537,47,000043,2019-09-11,1555724872000,4,805
4538,42,000020,2020-02-19,1574878066000,6,568
4539,59,000009,2017-09-13,1538065883000,7,967
4540,29,000018,2017-09-09,1588031619000,4,759
4541,56,000013,2018-07-03,1525373630000,6,268
4542,74,000025,2019-12-20,1500938275000,6,934
4543,4,000011,2019-01-11,1563097858000,6,819
4544,83,000026,2017-07-20,1533482307000,1,815
4545,54,000048,2019-04-05,1531670050000,10,131
4546,24,000016,2018-10-09,1585308269000,2,769
4547,88,000049,2019-11-29,1517431643000,4,260
4548,14,000045,2019-04-08,1587077752000,7,414
4549,29,000042,2019-09-04,1555291796000,4,590
4550,7,000001,2019-10-01,1519569906000,3,244
4551,15,000017,2019-01-12,1511210924000,3,644
4552,68,000027,2017-12-29,1580537110000,9,695
4553,24,000050,2018-01-15,1570664917000,5,164
4554,53,000049,2020-04-01,1582296332000,9,994
4555,42,000028,2018-07-30,1581603143000,1,219
4556,51,000033,2018-11-21,1494341203000,9,352
4557,90,000034,2017-07-15,1549827895000,1,285
4558,18,000021,2018-12-31,1573489993000,8,231
4559,86,000046,2019-07-24,1578134980000,9,923
4560,86,000035,2017-07-06,1509945175000,1,514
4561,44,000013,2018-01-25,1562694925000,1,508
4562,61,000039,2020-04-20,1531223715000,4,592
4563,79,000010,2019-10-07,1555855681000,10,281
4564,74,000015,2018-01-07,1502311789000,3,25
4565,52,000019,2019-09-28,1580037088000,9,837
4566,94,000019,2018-06-15,1584591254000,3,984
4567,8,000048,2019-08-16,1512215056000,5,128
4568,34,000019,2019-10-16,1549925837000,2,471
4569,77,000006,2019-03-10,1553103041000,3,283
4570,37,000030,2019-02-23,1524343206000,6,761
4571,89,000042,2018-12-03,1542031449000,1,51
4572,62,000049,2019-06-10,1514900125000,4,292
4573,66,000015,2018-01-05,1546256666000,10,702
4574,3,000023,2019-05-06,1510185788000,5,563
4575,87,000033,2018-06-18,1538364388000,8,657
4576,85,000032,2018-07-30,1496986564000,1,589
4577,86,000048,2019-08-31,1581737840000,2,175
4578,69,000018,2019-05-01,1510343293000,8,613
4579,69,000007,2018-09-05,1539617449000,1,240
4580,16,000026,2019-06-05,1529141365000,10,242
4581,95,000036,2017-11-20,1520596857000,9,186
4582,79,000016,2017-09-29,1579923504000,2,409
4583,60,000036,2018-08-03,1575136320000,9,206
4584,46,000039,2020-05-30,1524387670000,7,752
4585,4,000029,2019-09-17,1576866595000,2,981
4586,3,000021,2018-04-27,1576746627000,6,69
4587,47,000044,2019-07-05,1590839920000,5,440
4588,71,000010,2019-04-15,1520525064000,5,71
4589,11,000031,2017-08-25,1587294932000,3,445
4590,45,000023,2017-06-01,1521993796000,1,331
4591,96,000016,2018-01-12,1583394270000,3,520
4592,94,000014,2020-05-11,1504378691000,4,535
4593,73,000019,2018-08-11,1586456424000,7,237
4594,74,000036,2017-08-27,1575209668000,5,20
4595,37,000043,2017-06-14,1502002689000,7,275
4596,50,000019,2020-03-06,1496913304000,9,899
4597,78,000021,2020-02-04,1515426676000,9,837
4598,78,000013,2017-08-05,1576371514000,8,380
4599,64,000005,2018-04-13,1506770693000,2,545
4600,51,000018,2017-12-09,1520150285000,3,437
4601,20,000019,2018-06-02,1519274736000,10,62
4602,45,000029,2019-08-06,1512777560000,8,190
4603,68,000028,2019-05-27,1507726218000,5,312
4604,5,000018,2018-03-16,1553177702000,6,568
4605,20,000018,2018-03-13,1494386879000,5,396
4606,76,000013,2018-01-17,1563428367000,4,739
4607,29,000032,2018-10-15,1564427537000,6,939
4608,68,000034,2018-01-19,1538178892000,4,89
4609,90,000032,2018-10-11,1552934390000,5,262
4610,78,000040,2020-02-15,1569829914000,10,793
4611,97,000015,2019-07-29,1501254783000,4,572
4612,62,000002,2020-05-28,1497445085000,7,159
4613,69,000017,2019-10-02,1546659991000,8,45
4614,23,000019,2017-08-28,1503019248000,2,213
4615,3,000008,2018-08-05,1557966539000,6,130
4616,1,000029,2017-07-13,1553363386000,6,809
4617,10,000021,2020-02-28,1582158729000,8,520
4618,75,000041,2018-01-24,1494034628000,3,997
4619,12,000026,2017-06-21,1503569352000,7,573
4620,45,000027,2017-06-28,1533106184000,4,782
4621,53,000004,2017-05-21,1508820312000,10,703
4622,71,000044,2019-06-17,1559701495000,6,401
4623,54,000018,2017-05-30,1547304590000,8,42
4624,50,000039,2018-02-19,1505713853000,7,562
4625,79,000042,2019-01-27,1520940188000,2,719
4626,47,000044,2018-03-15,1508585061000,2,881
4627,66,000047,2018-07-13,1504563746000,7,3
4628,21,000011,2017-11-15,1534633892000,3,707
4629,7,000016,2020-02-29,1586474460000,3,764
4630,50,000044,2017-05-03,1511566920000,4,812
4631,16,000012,2019-10-30,1542681973000,2,347
4632,86,000030,2019-10-16,1517623534000,9,855
4633,3,000028,2018-08-06,1512866462000,9,266
4634,10,000028,2017-07-18,1568976568000,6,507
4635,1,000015,2017-05-10,1510167486000,2,675
4636,90,000002,2018-08-19,1575746817000,9,619
4637,38,000010,2020-02-26,1502910097000,7,827
4638,42,000004,2017-11-04,1505729490000,8,151
4639,98,000035,2019-01-04,1537412853000,2,205
4640,3,000043,2018-05-17,1558977402000,8,527
4641,22,000022,2020-04-15,1519838997000,4,836
4642,54,000035,2019-07-21,1505840182000,5,409
4643,37,000002,2018-01-21,1520247973000,3,606
4644,40,000005,2020-01-13,1562208165000,5,935
4645,75,000004,2020-05-13,1590719630000,1,529
4646,71,000044,2020-02-18,1507018774000,7,248
4647,87,000009,2018-09-17,1524550654000,5,698
4648,24,000010,2018-12-19,1579988627000,2,212
4649,10,000007,2020-03-08,1510185069000,6,763
4650,23,000043,2017-11-05,1528584205000,2,963
4651,89,000049,2017-06-14,1501521051000,6,72
4652,73,000047,2018-06-17,1546266782000,8,644
4653,50,000050,2020-04-24,1535110115000,7,263
4654,22,000035,2019-12-13,1583514735000,2,246
4655,58,000006,2019-03-14,1565286574000,3,900
4656,67,000041,2020-02-13,1525178361000,9,713
4657,43,000040,2019-06-29,1511022184000,1,990
4658,31,000016,2017-12-12,1577013362000,3,826
4659,36,000021,2019-04-03,1546933882000,1,658
4660,75,000006,2018-05-11,1571896427000,5,648
4661,60,000043,2019-01-20,1525793956000,8,904
4662,93,000031,2020-01-02,1579113325000,10,402
4663,86,000042,2018-04-26,1530828196000,9,466
4664,30,000046,2019-03-19,1589847040000,2,676
4665,24,000006,2017-06-11,1509832659000,8,456
4666,92,000012,2017-09-10,1514668102000,8,975
4667,90,000016,2019-08-13,1583706288000,10,3
4668,92,000030,2019-02-13,1496130642000,9,367
4669,36,000020,2017-11-19,1576848071000,6,265
4670,18,000033,2017-08-30,1514074932000,5,942
4671,23,000046,2020-05-23,1518894298000,3,679
4672,3,000002,2019-01-04,1534025437000,6,974
4673,16,000017,2019-09-08,1582614995000,5,464
4674,56,000008,2018-01-20,1522080226000,5,558
4675,67,000047,2020-03-26,1576911428000,9,191
4676,13,000001,2017-10-05,1535876323000,4,968
4677,38,000042,2019-10-17,1585712056000,7,221
4678,91,000030,2019-01-11,1504500146000,1,235
4679,58,000002,2019-08-08,1539846564000,8,412
4680,80,000044,2018-05-24,1529551886000,4,821
4681,77,000003,2019-02-14,1501090648000,9,986
